filename,label
utt_109874,b^m
utt_109875,aa
utt_109876,qy
utt_109877,nn
utt_109878,+
utt_109879,sd
utt_109880,%
utt_109881,+
utt_109882,sv
utt_109883,qy^d
utt_109884,ny
utt_109885,+
utt_109886,ny
utt_109887,b
utt_109888,sv
utt_109889,sd
utt_109890,sd
utt_109891,sv
utt_109892,b
utt_109893,sv
utt_109894,sv
utt_109895,sv
utt_109896,b
utt_109897,+
utt_109898,aa
utt_109899,sv
utt_109900,sv
utt_109901,sv
utt_109902,bf
utt_109903,+
utt_109904,b
utt_109905,+
utt_109906,sv
utt_109907,sv
utt_109908,sv
utt_109909,sv
utt_109910,sv
utt_109911,b
utt_109912,%
utt_109913,bf
utt_109914,sd
utt_109915,%
utt_109916,sd
utt_109917,sd
utt_109918,b
utt_109919,sd
utt_109920,bh
utt_109921,+
utt_109922,ny
utt_109923,sv
utt_109924,sd
utt_109925,sd
utt_109926,b
utt_109927,sd
utt_109928,+
utt_109929,b
utt_109930,%
utt_109931,sd
utt_109932,sd
utt_109933,^g
utt_109934,na
utt_109935,%
utt_109936,sd
utt_109937,sv
utt_109938,sv
utt_109939,b
utt_109940,+
utt_109941,b
utt_109942,qy^d
utt_109943,ny
utt_109944,b
utt_109945,sd
utt_109946,sv
utt_109947,x
utt_109948,sv
utt_109949,sv
utt_109950,qw
utt_109951,+
utt_109952,sv
utt_109953,aa
utt_109954,aa
utt_109955,+
utt_109956,%
utt_109957,b
utt_109958,%
utt_109959,+
utt_109960,sv
utt_109961,%
utt_109962,aa
utt_109963,aa
utt_109964,sv
utt_109965,b
utt_109966,+
utt_109967,aa
utt_109968,aa
utt_109969,+
utt_109970,sv
utt_109971,b
utt_109972,+
utt_109973,sd
utt_109974,x
utt_109975,+
utt_109976,sv
utt_109977,%
utt_109978,sd
utt_109979,b
utt_109980,+
utt_109981,sd
utt_109982,sd
utt_109983,x
utt_109984,+
utt_109985,sd
utt_109986,sd
utt_109987,b
utt_109988,sv
utt_109989,b
utt_109990,+
utt_109991,b
utt_109992,sv
utt_109993,aa
utt_109994,sv
utt_109995,x
utt_109996,+
utt_109997,sv
utt_109998,sv
utt_109999,%
utt_110000,b
utt_110001,%
utt_110002,%
utt_110003,sv
utt_110004,b
utt_110005,+
utt_110006,b
utt_110007,+
utt_110008,b
utt_110009,sv
utt_110010,sd
utt_110011,b
utt_110012,sd
utt_110013,x
utt_110014,%
utt_110015,sv
utt_110016,sv
utt_110017,b
utt_110018,sd
utt_110019,b
utt_110020,sd
utt_110021,b
utt_110022,+
utt_110023,sv
utt_110024,b
utt_110025,b
utt_110026,sv
utt_110027,b
utt_110028,+
utt_110029,%
utt_110030,sd
utt_110031,sd
utt_110032,b
utt_110033,+
utt_110034,sv
utt_110035,sd
utt_110036,b
utt_110037,%
utt_110038,x
utt_110039,sd
utt_110040,ar
utt_110041,sd
utt_110042,sd
utt_110043,b
utt_110044,+
utt_110045,sv
utt_110046,%
utt_110047,"fo_o_fw_""_by_bc"
utt_110048,"fo_o_fw_""_by_bc"
utt_110049,sd
utt_110050,qy^d
utt_110051,br
utt_110052,qy
utt_110053,ny
utt_110054,sd
utt_110055,ba
utt_110056,sd
utt_110057,sd
utt_110058,x
utt_110059,sd
utt_110060,ad
utt_110061,sd
utt_110062,sd
utt_110063,sd
utt_110064,sd
utt_110065,sd
utt_110066,b
utt_110067,+
utt_110068,sd
utt_110069,b
utt_110070,sd
utt_110071,sd
utt_110072,%
utt_110073,b
utt_110074,ad
utt_110075,ad
utt_110076,sd
utt_110077,%
utt_110078,sd
utt_110079,b
utt_110080,sd
utt_110081,%
utt_110082,sv
utt_110083,ba
utt_110084,b
utt_110085,sv
utt_110086,ad
utt_110087,%
utt_110088,sd
utt_110089,sd
utt_110090,ba
utt_110091,sd
utt_110092,sd
utt_110093,sd
utt_110094,sd
utt_110095,sd
utt_110096,sv
utt_110097,sd
utt_110098,b
utt_110099,+
utt_110100,b
utt_110101,sv
utt_110102,sd
utt_110103,%
utt_110104,aa
utt_110105,sv
utt_110106,sd
utt_110107,sv
utt_110108,sv
utt_110109,sv
utt_110110,sv
utt_110111,b
utt_110112,sv
utt_110113,%
utt_110114,sv
utt_110115,sv
utt_110116,sd
utt_110117,b
utt_110118,+
utt_110119,sv
utt_110120,sv
utt_110121,sd
utt_110122,sd
utt_110123,sd
utt_110124,^q
utt_110125,%
utt_110126,sd
utt_110127,sv
utt_110128,sv
utt_110129,ad
utt_110130,sd
utt_110131,aa
utt_110132,sd
utt_110133,sd
utt_110134,sd
utt_110135,sd
utt_110136,%
utt_110137,sv
utt_110138,sv
utt_110139,sv
utt_110140,sd
utt_110141,b
utt_110142,b
utt_110143,sv
utt_110144,b
utt_110145,sd
utt_110146,sd
utt_110147,sd
utt_110148,b
utt_110149,sd
utt_110150,sd
utt_110151,b
utt_110152,sd
utt_110153,h
utt_110154,sv
utt_110155,b
utt_110156,+
utt_110157,b
utt_110158,sd
utt_110159,sv
utt_110160,b
utt_110161,sv
utt_110162,sv
utt_110163,sv
utt_110164,b
utt_110165,sv
utt_110166,sv
utt_110167,%
utt_110168,b
utt_110169,sd
utt_110170,sd
utt_110171,sd
utt_110172,sd
utt_110173,sd
utt_110174,%
utt_110175,sv
utt_110176,b
utt_110177,sd
utt_110178,sd
utt_110179,sd
utt_110180,b
utt_110181,sd
utt_110182,x
utt_110183,+
utt_110184,b
utt_110185,sd
utt_110186,b
utt_110187,%
utt_110188,sv
utt_110189,%
utt_110190,+
utt_110191,sv
utt_110192,sv
utt_110193,sd
utt_110194,sv
utt_110195,^2
utt_110196,b
utt_110197,aa
utt_110198,sv
utt_110199,sv
utt_110200,b
utt_110201,sd
utt_110202,sd
utt_110203,sd
utt_110204,b
utt_110205,sv
utt_110206,sd
utt_110207,sd
utt_110208,%
utt_110209,sd
utt_110210,b
utt_110211,sv
utt_110212,sv
utt_110213,%
utt_110214,sd
utt_110215,sd
utt_110216,b
utt_110217,sv
utt_110218,qh
utt_110219,b
utt_110220,sv
utt_110221,sv
utt_110222,ba
utt_110223,sd
utt_110224,b
utt_110225,+
utt_110226,b
utt_110227,+
utt_110228,qy
utt_110229,sd
utt_110230,b^m
utt_110231,b
utt_110232,b
utt_110233,ba
utt_110234,%
utt_110235,qy
utt_110236,b
utt_110237,bk
utt_110238,qy
utt_110239,ny
utt_110240,ny
utt_110241,sd
utt_110242,b
utt_110243,qy
utt_110244,na
utt_110245,sv
utt_110246,sv
utt_110247,sv
utt_110248,%
utt_110249,%
utt_110250,sd
utt_110251,b
utt_110252,+
utt_110253,sv
utt_110254,qy
utt_110255,sv
utt_110256,+
utt_110257,nn
utt_110258,+
utt_110259,nn
utt_110260,sd
utt_110261,bh
utt_110262,%
utt_110263,sd
utt_110264,%
utt_110265,sd
utt_110266,b
utt_110267,sv
utt_110268,sd
utt_110269,sd
utt_110270,sd
utt_110271,sv
utt_110272,x
utt_110273,sv
utt_110274,sd
utt_110275,sd
utt_110276,%
utt_110277,sd
utt_110278,x
utt_110279,+
utt_110280,%
utt_110281,sd
utt_110282,sd
utt_110283,sd
utt_110284,sd
utt_110285,sd
utt_110286,x
utt_110287,sd
utt_110288,sd
utt_110289,ba
utt_110290,%
utt_110291,%
utt_110292,sv
utt_110293,sv
utt_110294,aa
utt_110295,sv
utt_110296,b
utt_110297,+
utt_110298,sv
utt_110299,b
utt_110300,sv
utt_110301,sv
utt_110302,sv
utt_110303,b
utt_110304,b
utt_110305,sd
utt_110306,sd
utt_110307,^h
utt_110308,sd
utt_110309,^h
utt_110310,%
utt_110311,sd
utt_110312,qy
utt_110313,br
utt_110314,qy
utt_110315,ny
utt_110316,sd
utt_110317,sd
utt_110318,sd
utt_110319,sd
utt_110320,b
utt_110321,sd
utt_110322,%
utt_110323,sd
utt_110324,sd
utt_110325,%
utt_110326,sd
utt_110327,%
utt_110328,sv
utt_110329,b
utt_110330,+
utt_110331,%
utt_110332,qy^d
utt_110333,%
utt_110334,"fo_o_fw_""_by_bc"
utt_110335,fp
utt_110336,fp
utt_110337,fp
utt_110338,ba
utt_110339,ba
utt_110340,sd
utt_110341,%
utt_110342,qy
utt_110343,qy
utt_110344,ny
utt_110345,nn
utt_110346,sv
utt_110347,sv
utt_110348,sv
utt_110349,sv
utt_110350,sv
utt_110351,sd
utt_110352,bk
utt_110353,sv
utt_110354,sv
utt_110355,qo
utt_110356,^h
utt_110357,qy
utt_110358,no
utt_110359,sv
utt_110360,sv
utt_110361,sv
utt_110362,sv
utt_110363,ar
utt_110364,sv
utt_110365,ar
utt_110366,h
utt_110367,b
utt_110368,x
utt_110369,b
utt_110370,sd
utt_110371,bh
utt_110372,qo
utt_110373,^h
utt_110374,sv
utt_110375,sv
utt_110376,b
utt_110377,%
utt_110378,qy
utt_110379,na
utt_110380,qo
utt_110381,sd
utt_110382,sd
utt_110383,sv
utt_110384,sv
utt_110385,b
utt_110386,+
utt_110387,b
utt_110388,sv
utt_110389,bk
utt_110390,qy
utt_110391,sv
utt_110392,sv
utt_110393,%
utt_110394,sv
utt_110395,sv
utt_110396,sv
utt_110397,b
utt_110398,sv
utt_110399,aa
utt_110400,sv
utt_110401,aa
utt_110402,aa
utt_110403,sv
utt_110404,b
utt_110405,qy^d
utt_110406,sd
utt_110407,ny
utt_110408,sd
utt_110409,x
utt_110410,sd
utt_110411,aa
utt_110412,aa
utt_110413,x
utt_110414,sd
utt_110415,aa
utt_110416,qw
utt_110417,sd
utt_110418,%
utt_110419,qy
utt_110420,nn
utt_110421,sd
utt_110422,x
utt_110423,+
utt_110424,sd
utt_110425,b
utt_110426,+
utt_110427,sd
utt_110428,qy
utt_110429,+
utt_110430,+
utt_110431,%
utt_110432,ng
utt_110433,nn
utt_110434,sd
utt_110435,qy
utt_110436,+
utt_110437,na
utt_110438,x
utt_110439,sd
utt_110440,%
utt_110441,+
utt_110442,qo
utt_110443,"fo_o_fw_""_by_bc"
utt_110444,fp
utt_110445,sd
utt_110446,sd
utt_110447,b
utt_110448,sd
utt_110449,b
utt_110450,sd
utt_110451,sd
utt_110452,b
utt_110453,sd
utt_110454,sd
utt_110455,sd
utt_110456,b
utt_110457,+
utt_110458,sd
utt_110459,sd
utt_110460,sd
utt_110461,b
utt_110462,sd
utt_110463,sd
utt_110464,b
utt_110465,sd
utt_110466,sd
utt_110467,sd
utt_110468,b
utt_110469,sd
utt_110470,sd
utt_110471,aa
utt_110472,sd
utt_110473,sd
utt_110474,sd
utt_110475,b
utt_110476,sd
utt_110477,%
utt_110478,b
utt_110479,sd
utt_110480,%
utt_110481,sd
utt_110482,%
utt_110483,aa
utt_110484,aa
utt_110485,b
utt_110486,sd
utt_110487,b
utt_110488,sd
utt_110489,sd
utt_110490,b
utt_110491,sd
utt_110492,sd
utt_110493,%
utt_110494,sd
utt_110495,b
utt_110496,%
utt_110497,b
utt_110498,sd
utt_110499,sd
utt_110500,sd
utt_110501,"fo_o_fw_""_by_bc"
utt_110502,sd
utt_110503,sd
utt_110504,sd
utt_110505,%
utt_110506,sd
utt_110507,sd
utt_110508,b
utt_110509,sd
utt_110510,sd
utt_110511,%
utt_110512,b
utt_110513,b
utt_110514,sd
utt_110515,%
utt_110516,sd
utt_110517,sd
utt_110518,x
utt_110519,sd
utt_110520,sd
utt_110521,%
utt_110522,b
utt_110523,b
utt_110524,sd
utt_110525,sd
utt_110526,%
utt_110527,%
utt_110528,b
utt_110529,sd
utt_110530,b
utt_110531,qy
utt_110532,na
utt_110533,b
utt_110534,+
utt_110535,sd
utt_110536,%
utt_110537,b
utt_110538,b
utt_110539,sd
utt_110540,sd
utt_110541,%
utt_110542,b
utt_110543,%
utt_110544,sd
utt_110545,%
utt_110546,sd
utt_110547,sd
utt_110548,sd
utt_110549,%
utt_110550,b
utt_110551,qy
utt_110552,ny
utt_110553,sd
utt_110554,sd
utt_110555,sd
utt_110556,x
utt_110557,+
utt_110558,sd
utt_110559,sd
utt_110560,b
utt_110561,b
utt_110562,sd
utt_110563,sd
utt_110564,%
utt_110565,qy
utt_110566,qy^d
utt_110567,ny
utt_110568,ny
utt_110569,sd
utt_110570,sd
utt_110571,b
utt_110572,b
utt_110573,sd
utt_110574,sd
utt_110575,sd
utt_110576,%
utt_110577,b
utt_110578,sv
utt_110579,sd
utt_110580,%
utt_110581,b
utt_110582,sd
utt_110583,b
utt_110584,b
utt_110585,b
utt_110586,sv
utt_110587,sd
utt_110588,sd
utt_110589,sd
utt_110590,x
utt_110591,+
utt_110592,sd
utt_110593,sd
utt_110594,sd
utt_110595,%
utt_110596,b
utt_110597,sd
utt_110598,sd
utt_110599,%
utt_110600,x
utt_110601,sv
utt_110602,aa
utt_110603,sv
utt_110604,b
utt_110605,sd
utt_110606,sd
utt_110607,sd
utt_110608,b
utt_110609,fc
utt_110610,fc
utt_110611,fc
utt_110612,fc
utt_110613,fc
utt_110614,fc
utt_110615,fc
utt_110616,"fo_o_fw_""_by_bc"
utt_110617,sd
utt_110618,sv
utt_110619,b
utt_110620,sd
utt_110621,sv
utt_110622,aa
utt_110623,+
utt_110624,aa
utt_110625,sv
utt_110626,sv
utt_110627,b
utt_110628,+
utt_110629,aa
utt_110630,sv
utt_110631,aa
utt_110632,sv
utt_110633,sd
utt_110634,sd
utt_110635,b
utt_110636,+
utt_110637,%
utt_110638,sv
utt_110639,sd
utt_110640,sd
utt_110641,b
utt_110642,%
utt_110643,sd
utt_110644,sd
utt_110645,b
utt_110646,+
utt_110647,sd
utt_110648,ba
utt_110649,sd
utt_110650,aa
utt_110651,sd
utt_110652,sv
utt_110653,%
utt_110654,b
utt_110655,sd
utt_110656,sv
utt_110657,sv
utt_110658,aa
utt_110659,%
utt_110660,sv
utt_110661,b
utt_110662,+
utt_110663,sv
utt_110664,aa
utt_110665,aa
utt_110666,qh
utt_110667,qh
utt_110668,aa
utt_110669,aa
utt_110670,sv
utt_110671,sv
utt_110672,aa
utt_110673,sv
utt_110674,sv
utt_110675,sv
utt_110676,sv
utt_110677,sv
utt_110678,aa
utt_110679,+
utt_110680,sv
utt_110681,%
utt_110682,sv
utt_110683,b
utt_110684,+
utt_110685,aa
utt_110686,%
utt_110687,aa
utt_110688,aa
utt_110689,%
utt_110690,sv
utt_110691,sv
utt_110692,aa
utt_110693,aa
utt_110694,aa
utt_110695,sv
utt_110696,sv
utt_110697,sv
utt_110698,ba
utt_110699,+
utt_110700,sv
utt_110701,%
utt_110702,sv
utt_110703,b
utt_110704,%
utt_110705,qy
utt_110706,nn
utt_110707,sd
utt_110708,b
utt_110709,sd
utt_110710,%
utt_110711,b
utt_110712,sv
utt_110713,aa
utt_110714,b^m
utt_110715,bk
utt_110716,sv
utt_110717,ba
utt_110718,sv
utt_110719,sv
utt_110720,b
utt_110721,sd
utt_110722,%
utt_110723,%
utt_110724,sv
utt_110725,sv
utt_110726,sv
utt_110727,sv
utt_110728,%
utt_110729,sd
utt_110730,%
utt_110731,sv
utt_110732,sv
utt_110733,aa
utt_110734,aa
utt_110735,ba
utt_110736,sd
utt_110737,%
utt_110738,sd
utt_110739,sv
utt_110740,sv
utt_110741,sv
utt_110742,sv
utt_110743,aa
utt_110744,sv
utt_110745,sv
utt_110746,sv
utt_110747,sv
utt_110748,aa
utt_110749,%
utt_110750,sv
utt_110751,sv
utt_110752,aa
utt_110753,b
utt_110754,sv
utt_110755,aa
utt_110756,sd
utt_110757,%
utt_110758,b
utt_110759,sd
utt_110760,aa
utt_110761,aa
utt_110762,sd
utt_110763,sv
utt_110764,b
utt_110765,+
utt_110766,aa
utt_110767,aa
utt_110768,sd
utt_110769,aa
utt_110770,sv
utt_110771,%
utt_110772,aa
utt_110773,fc
utt_110774,fc
utt_110775,fc
utt_110776,fc
utt_110777,fc
utt_110778,fc
utt_110779,fc
utt_110780,fc
utt_110781,qy
utt_110782,nn
utt_110783,sd
utt_110784,sd
utt_110785,bk
utt_110786,qy
utt_110787,ny
utt_110788,qy
utt_110789,%
utt_110790,nn
utt_110791,sd
utt_110792,sd
utt_110793,sd
utt_110794,bk
utt_110795,sd
utt_110796,sd
utt_110797,b
utt_110798,+
utt_110799,sd
utt_110800,b
utt_110801,h
utt_110802,sd
utt_110803,h
utt_110804,qy
utt_110805,nn
utt_110806,sd
utt_110807,bh
utt_110808,ny
utt_110809,sd
utt_110810,t1
utt_110811,sd
utt_110812,sd
utt_110813,sd
utt_110814,ba
utt_110815,%
utt_110816,sv
utt_110817,aa
utt_110818,ba
utt_110819,sd
utt_110820,b
utt_110821,sd
utt_110822,sv
utt_110823,+
utt_110824,sd
utt_110825,b
utt_110826,+
utt_110827,sv
utt_110828,sv
utt_110829,aa
utt_110830,sv
utt_110831,sd
utt_110832,sd
utt_110833,b
utt_110834,sd
utt_110835,sd
utt_110836,sd
utt_110837,sd
utt_110838,sd
utt_110839,b
utt_110840,sd
utt_110841,aa
utt_110842,sv
utt_110843,%
utt_110844,aa
utt_110845,sv
utt_110846,sv
utt_110847,sv
utt_110848,b
utt_110849,+
utt_110850,ba
utt_110851,%
utt_110852,qy
utt_110853,sd
utt_110854,sv
utt_110855,aa
utt_110856,sd
utt_110857,qy
utt_110858,na
utt_110859,b
utt_110860,b
utt_110861,^h
utt_110862,sv
utt_110863,aa
utt_110864,sd
utt_110865,sd
utt_110866,sd
utt_110867,sd
utt_110868,%
utt_110869,sv
utt_110870,sv
utt_110871,b
utt_110872,b
utt_110873,+
utt_110874,sv
utt_110875,aa
utt_110876,aa
utt_110877,sd
utt_110878,sd
utt_110879,sd
utt_110880,b
utt_110881,b
utt_110882,+
utt_110883,aa
utt_110884,sd
utt_110885,sd
utt_110886,b
utt_110887,ba
utt_110888,b
utt_110889,h
utt_110890,qy
utt_110891,ng
utt_110892,sd
utt_110893,b
utt_110894,b^m
utt_110895,sv
utt_110896,sd
utt_110897,%
utt_110898,+
utt_110899,aa
utt_110900,sd
utt_110901,aa
utt_110902,aa
utt_110903,sd
utt_110904,sv
utt_110905,aa
utt_110906,sd
utt_110907,ba
utt_110908,sd
utt_110909,sd
utt_110910,sd
utt_110911,aa
utt_110912,sd
utt_110913,sd
utt_110914,sd
utt_110915,sd
utt_110916,sd
utt_110917,sd
utt_110918,sd
utt_110919,sd
utt_110920,sd
utt_110921,sd
utt_110922,sd
utt_110923,b
utt_110924,sd
utt_110925,sd
utt_110926,b^m
utt_110927,b
utt_110928,+
utt_110929,sd
utt_110930,sd
utt_110931,sd
utt_110932,sd
utt_110933,sd
utt_110934,sd
utt_110935,sd
utt_110936,b
utt_110937,sd
utt_110938,sd
utt_110939,sd
utt_110940,b
utt_110941,sd
utt_110942,aa
utt_110943,aa
utt_110944,aa
utt_110945,%
utt_110946,sd
utt_110947,sv
utt_110948,aa
utt_110949,sd
utt_110950,sd
utt_110951,sd
utt_110952,%
utt_110953,sv
utt_110954,b
utt_110955,sv
utt_110956,b
utt_110957,ba
utt_110958,sd
utt_110959,qw
utt_110960,sd
utt_110961,sd
utt_110962,sd
utt_110963,sd
utt_110964,b
utt_110965,sd
utt_110966,sd
utt_110967,sd
utt_110968,bh
utt_110969,sd
utt_110970,sd
utt_110971,sd
utt_110972,b
utt_110973,sd
utt_110974,sd
utt_110975,b
utt_110976,h
utt_110977,sd
utt_110978,sd
utt_110979,sd
utt_110980,qw
utt_110981,no
utt_110982,qw
utt_110983,qy
utt_110984,na
utt_110985,sd
utt_110986,%
utt_110987,sd
utt_110988,sd
utt_110989,aa
utt_110990,aa
utt_110991,aa
utt_110992,b
utt_110993,qy
utt_110994,na
utt_110995,sd
utt_110996,ba
utt_110997,sv
utt_110998,bh
utt_110999,ny
utt_111000,^h
utt_111001,sv
utt_111002,b
utt_111003,sd
utt_111004,sv
utt_111005,qy
utt_111006,nn
utt_111007,%
utt_111008,h
utt_111009,%
utt_111010,sd
utt_111011,sd
utt_111012,sv
utt_111013,b
utt_111014,sd
utt_111015,b
utt_111016,%
utt_111017,%
utt_111018,sd
utt_111019,sd
utt_111020,b
utt_111021,sd
utt_111022,sd
utt_111023,b
utt_111024,+
utt_111025,sd
utt_111026,sd
utt_111027,b
utt_111028,sd
utt_111029,^2
utt_111030,sd
utt_111031,sd
utt_111032,+
utt_111033,%
utt_111034,sd
utt_111035,sd
utt_111036,b
utt_111037,+
utt_111038,b
utt_111039,sd
utt_111040,sd
utt_111041,sd
utt_111042,b
utt_111043,b
utt_111044,b
utt_111045,sd
utt_111046,sd
utt_111047,b
utt_111048,sd
utt_111049,ba
utt_111050,sd
utt_111051,b
utt_111052,b
utt_111053,sv
utt_111054,b
utt_111055,%
utt_111056,sd
utt_111057,sd
utt_111058,sd
utt_111059,sd
utt_111060,sd
utt_111061,sd
utt_111062,b
utt_111063,+
utt_111064,b
utt_111065,sd
utt_111066,b
utt_111067,+
utt_111068,sd
utt_111069,sd
utt_111070,sd
utt_111071,sd
utt_111072,b
utt_111073,+
utt_111074,sd
utt_111075,sd
utt_111076,sd
utt_111077,%
utt_111078,sd
utt_111079,sd
utt_111080,%
utt_111081,sd
utt_111082,b
utt_111083,%
utt_111084,sd
utt_111085,sd
utt_111086,^q
utt_111087,b
utt_111088,b
utt_111089,sd
utt_111090,b
utt_111091,sd
utt_111092,b
utt_111093,+
utt_111094,sd
utt_111095,aa
utt_111096,+
utt_111097,+
utt_111098,sd
utt_111099,sd
utt_111100,%
utt_111101,qy
utt_111102,%
utt_111103,sd
utt_111104,%
utt_111105,sv
utt_111106,b
utt_111107,+
utt_111108,sd
utt_111109,+
utt_111110,b
utt_111111,+
utt_111112,b
utt_111113,+
utt_111114,b
utt_111115,sd
utt_111116,b
utt_111117,+
utt_111118,ba
utt_111119,ba
utt_111120,ba
utt_111121,sd
utt_111122,b
utt_111123,+
utt_111124,%
utt_111125,sd
utt_111126,b
utt_111127,+
utt_111128,sd
utt_111129,b
utt_111130,sd
utt_111131,b
utt_111132,sd
utt_111133,sd
utt_111134,sd
utt_111135,b
utt_111136,sv
utt_111137,sd
utt_111138,sv
utt_111139,sv
utt_111140,b
utt_111141,x
utt_111142,+
utt_111143,qh
utt_111144,x
utt_111145,+
utt_111146,b
utt_111147,sd
utt_111148,sd
utt_111149,ba
utt_111150,+
utt_111151,%
utt_111152,^h
utt_111153,%
utt_111154,sd
utt_111155,b
utt_111156,qy
utt_111157,x
utt_111158,qy
utt_111159,ny
utt_111160,sd
utt_111161,sd
utt_111162,sd
utt_111163,ba
utt_111164,+
utt_111165,aa
utt_111166,sd
utt_111167,b
utt_111168,+
utt_111169,qy^d
utt_111170,na
utt_111171,sd
utt_111172,b
utt_111173,+
utt_111174,b
utt_111175,sd
utt_111176,sd
utt_111177,ba
utt_111178,ba
utt_111179,%
utt_111180,sd
utt_111181,b
utt_111182,+
utt_111183,%
utt_111184,sd
utt_111185,+
utt_111186,+
utt_111187,b
utt_111188,sd
utt_111189,sd
utt_111190,x
utt_111191,sd
utt_111192,sd
utt_111193,x
utt_111194,+
utt_111195,b
utt_111196,sd
utt_111197,sd
utt_111198,b
utt_111199,+
utt_111200,%
utt_111201,%
utt_111202,+
utt_111203,sd
utt_111204,b
utt_111205,+
utt_111206,sd
utt_111207,%
utt_111208,sd
utt_111209,sd
utt_111210,sd
utt_111211,x
utt_111212,ad
utt_111213,aa
utt_111214,sd
utt_111215,sd
utt_111216,sd
utt_111217,ba
utt_111218,ba
utt_111219,b
utt_111220,%
utt_111221,%
utt_111222,sv
utt_111223,sv
utt_111224,%
utt_111225,b
utt_111226,+
utt_111227,sd
utt_111228,b
utt_111229,b
utt_111230,b
utt_111231,+
utt_111232,%
utt_111233,aa
utt_111234,ba
utt_111235,sd
utt_111236,b
utt_111237,b
utt_111238,sd
utt_111239,sv
utt_111240,%
utt_111241,b
utt_111242,+
utt_111243,qy
utt_111244,sd
utt_111245,sv
utt_111246,nn
utt_111247,ba
utt_111248,%
utt_111249,sd
utt_111250,+
utt_111251,sd
utt_111252,x
utt_111253,+
utt_111254,ba
utt_111255,sd
utt_111256,sd
utt_111257,ba
utt_111258,aa
utt_111259,sv
utt_111260,sd
utt_111261,sd
utt_111262,b
utt_111263,+
utt_111264,sd
utt_111265,sd
utt_111266,b
utt_111267,+
utt_111268,b
utt_111269,ba
utt_111270,qh
utt_111271,aa
utt_111272,sd
utt_111273,b
utt_111274,b
utt_111275,fc
utt_111276,fc
utt_111277,fc
utt_111278,fc
utt_111279,fc
utt_111280,fc
utt_111281,fc
utt_111282,"fo_o_fw_""_by_bc"
utt_111283,qw
utt_111284,^h
utt_111285,sd
utt_111286,sd
utt_111287,sd
utt_111288,sd
utt_111289,sd
utt_111290,sd
utt_111291,sd
utt_111292,ba
utt_111293,qw
utt_111294,sd
utt_111295,bf
utt_111296,bk
utt_111297,aa
utt_111298,sd
utt_111299,ba
utt_111300,aa
utt_111301,sd
utt_111302,sd
utt_111303,sd
utt_111304,b
utt_111305,sd
utt_111306,sd
utt_111307,x
utt_111308,sd
utt_111309,qy
utt_111310,sd
utt_111311,sd
utt_111312,ba
utt_111313,qw
utt_111314,sd
utt_111315,b
utt_111316,sd
utt_111317,sd
utt_111318,sd
utt_111319,%
utt_111320,aa
utt_111321,sd
utt_111322,sv
utt_111323,sv
utt_111324,ba
utt_111325,+
utt_111326,b
utt_111327,sv
utt_111328,sd
utt_111329,qy
utt_111330,nn
utt_111331,sd
utt_111332,sd
utt_111333,sd
utt_111334,ba
utt_111335,sd
utt_111336,sd
utt_111337,b
utt_111338,sd
utt_111339,sd
utt_111340,b
utt_111341,sd
utt_111342,b
utt_111343,sd
utt_111344,sd
utt_111345,sd
utt_111346,%
utt_111347,qy
utt_111348,na
utt_111349,bk
utt_111350,qy
utt_111351,ny
utt_111352,bk
utt_111353,sd
utt_111354,bk
utt_111355,sd
utt_111356,sd
utt_111357,aa
utt_111358,aa
utt_111359,sd
utt_111360,sd
utt_111361,sd
utt_111362,b
utt_111363,sd
utt_111364,sv
utt_111365,%
utt_111366,sv
utt_111367,sv
utt_111368,qw
utt_111369,qy
utt_111370,ny
utt_111371,sd
utt_111372,sv
utt_111373,sv
utt_111374,aa
utt_111375,sv
utt_111376,sd
utt_111377,sd
utt_111378,sd
utt_111379,qy
utt_111380,ny
utt_111381,sd
utt_111382,sd
utt_111383,sv
utt_111384,sv
utt_111385,sv
utt_111386,sv
utt_111387,sv
utt_111388,b
utt_111389,+
utt_111390,b
utt_111391,+
utt_111392,aa
utt_111393,aa
utt_111394,aa
utt_111395,sd
utt_111396,sd
utt_111397,sd
utt_111398,sd
utt_111399,%
utt_111400,ad
utt_111401,t3
utt_111402,fa
utt_111403,bd
utt_111404,sd
utt_111405,ad
utt_111406,fa
utt_111407,sv
utt_111408,bd
utt_111409,sd
utt_111410,sd
utt_111411,+
utt_111412,^2
utt_111413,+
utt_111414,aa
utt_111415,sd
utt_111416,%
utt_111417,sd
utt_111418,sv
utt_111419,aa
utt_111420,sv
utt_111421,sd
utt_111422,sd
utt_111423,sd
utt_111424,sd
utt_111425,sd
utt_111426,sd
utt_111427,sd
utt_111428,sd
utt_111429,sd
utt_111430,sd
utt_111431,ba
utt_111432,sd
utt_111433,sd
utt_111434,b
utt_111435,sd
utt_111436,sd
utt_111437,sd
utt_111438,sd
utt_111439,sd
utt_111440,sd
utt_111441,%
utt_111442,sd
utt_111443,sd
utt_111444,sv
utt_111445,b
utt_111446,sd
utt_111447,%
utt_111448,sd
utt_111449,b
utt_111450,sd
utt_111451,sd
utt_111452,sd
utt_111453,b
utt_111454,b
utt_111455,sv
utt_111456,aa
utt_111457,%
utt_111458,%
utt_111459,sd
utt_111460,b
utt_111461,sd
utt_111462,qy
utt_111463,arp_nd
utt_111464,%
utt_111465,sd
utt_111466,sd
utt_111467,bk
utt_111468,sd
utt_111469,b
utt_111470,b
utt_111471,qy
utt_111472,qy
utt_111473,nn
